"stcd","state_code","district","urbanindex","grouping","ballot_party","percent","winner","incumbent_party","Total.Population","Percentage.Women","Median.Household.Income","Mean.Household.Income","Median.Age","Percentage.Retirees..65..","Percentage.Bachelors.Degree.in.Population.over.25","Unemployment.Rate..16.and.over."
"MA-05","MA",5,12.75613,"Urban-Suburban","DEM",73.9990786118235,"true","DEM",776294,0.515,115167,171015,39.5,0.172569928,0.284,0.017
"MA-05","MA",5,12.75613,"Urban-Suburban","REP",25.9334496555677,"false","DEM",776294,0.515,115167,171015,39.5,0.172569928,0.284,0.017
"MA-05","MA",5,12.75613,"Urban-Suburban","",0.0674717326087982,"","DEM",776294,0.515,115167,171015,39.5,0.172569928,0.284,0.017
"MA-05","MA",5,12.75613,"Urban-Suburban","",3.34093901788726,"","DEM",776294,0.515,115167,171015,39.5,0.172569928,0.284,0.017
"CA-15","CA",15,12.74003,"Urban-Suburban","DEM",55.4599382164886,"true","DEM",719254,0.5,135162,194363,41.3,0.182016367,0.277,0.024
"CA-15","CA",15,12.74003,"Urban-Suburban","DEM",44.5400617835114,"false","DEM",719254,0.5,135162,194363,41.3,0.182016367,0.277,0.024
"PA-05","PA",5,12.70543,"Urban-Suburban","DEM",65.0815708819554,"true","DEM",768063,0.52,79416,122836,38.7,0.164991674,0.23,0.038
"PA-05","PA",5,12.70543,"Urban-Suburban","REP",34.9184291180446,"false","DEM",768063,0.52,79416,122836,38.7,0.164991674,0.23,0.038
"CA-16","CA",16,12.69778,"Urban-Suburban","DEM",57.7721808910115,"true","DEM",735381,0.504,160623,252250,40.6,0.179766679,0.292,0.023
"CA-16","CA",16,12.69778,"Urban-Suburban","DEM",42.2278191089885,"false","DEM",735381,0.504,160623,252250,40.6,0.179766679,0.292,0.023
"MD-08","MD",8,12.69373,"Urban-Suburban","REP",18.1543946768809,"false","DEM",755348,0.51,123494,171443,41.6,0.187945159,0.278,0.022
"MD-08","MD",8,12.69373,"Urban-Suburban","DEM",80.180616640046,"true","DEM",755348,0.51,123494,171443,41.6,0.187945159,0.278,0.022
"MD-08","MD",8,12.69373,"Urban-Suburban","LIB",1.56128172713716,"false","DEM",755348,0.51,123494,171443,41.6,0.187945159,0.278,0.022
"MD-08","MD",8,12.69373,"Urban-Suburban","",0.103706955935899,"","DEM",755348,0.51,123494,171443,41.6,0.187945159,0.278,0.022
"CA-35","CA",35,12.69247,"Urban-Suburban","DEM",57.3648560934076,"true","DEM",769910,0.497,84692,102832,34.2,0.107626865,0.154,0.036
"CA-35","CA",35,12.69247,"Urban-Suburban","REP",42.6351439065924,"false","DEM",769910,0.497,84692,102832,34.2,0.107626865,0.154,0.036
"AZ-03","AZ",3,12.67575,"Urban-Suburban","DEM",76.9801664374725,"true","DEM",835089,0.495,63913,84482,31,0.0872889,0.121,0.032
"AZ-03","AZ",3,12.67575,"Urban-Suburban","REP",23.0198335625275,"false","DEM",835089,0.495,63913,84482,31,0.0872889,0.121,0.032
"MD-04","MD",4,12.67143,"Urban-Suburban","REP",9.65008218287721,"false","DEM",750800,0.524,86941,103631,37.9,0.145672616,0.191,0.035
"MD-04","MD",4,12.67143,"Urban-Suburban","DEM",90.0999318788318,"true","DEM",750800,0.524,86941,103631,37.9,0.145672616,0.191,0.035
"MD-04","MD",4,12.67143,"Urban-Suburban","",0.249985938290971,"","DEM",750800,0.524,86941,103631,37.9,0.145672616,0.191,0.035
"MI-12","MI",12,12.66166,"Urban-Suburban","DEM",70.8426850927851,"true","DEM",759672,0.517,54818,79389,37.3,0.167448583,0.165,0.043
"MI-12","MI",12,12.66166,"Urban-Suburban","REP",26.258659759274,"false","DEM",759672,0.517,54818,79389,37.3,0.167448583,0.165,0.043
"MI-12","MI",12,12.66166,"Urban-Suburban","WCP",2.89865514794093,"false","DEM",759672,0.517,54818,79389,37.3,0.167448583,0.165,0.043
"TX-09","TX",9,12.64574,"Urban-Suburban","DEM",76.6752033837183,"true","DEM",774848,0.52,63597,87973,34.6,0.126304772,0.174,0.036
"TX-09","TX",9,12.64574,"Urban-Suburban","REP",23.3247966162817,"false","DEM",774848,0.52,63597,87973,34.6,0.126304772,0.174,0.036
"TX-18","TX",18,12.6062,"Urban-Suburban","LIB",1.3118488750096,"false","DEM",789388,0.487,58932,93568,32.6,0.10221336,0.176,0.045
"TX-18","TX",18,12.6062,"Urban-Suburban","IND",1.77003609184222,"false","DEM",789388,0.487,58932,93568,32.6,0.10221336,0.176,0.045
"TX-18","TX",18,12.6062,"Urban-Suburban","REP",26.1992218496429,"false","DEM",789388,0.487,58932,93568,32.6,0.10221336,0.176,0.045
"TX-18","TX",18,12.6062,"Urban-Suburban","DEM",70.7188931835053,"true","DEM",789388,0.487,58932,93568,32.6,0.10221336,0.176,0.045
"FL-25","FL",25,12.59246,"Urban-Suburban","DEM",55.093619853895,"true","REP",767802,0.504,79024,110218,41.9,0.170180593,0.265,0.028
"FL-25","FL",25,12.59246,"Urban-Suburban","REP",44.906380146105,"false","REP",767802,0.504,79024,110218,41.9,0.170180593,0.265,0.028
"NV-01","NV",1,12.57916,"Urban-Suburban","LIB",2.46669251924457,"false","DEM",767891,0.497,63781,87925,38.9,0.167719116,0.162,0.038
"NV-01","NV",1,12.57916,"Urban-Suburban","REP",45.9618719049338,"false","DEM",767891,0.497,63781,87925,38.9,0.167719116,0.162,0.038
"NV-01","NV",1,12.57916,"Urban-Suburban","DEM",51.5714355758216,"true","DEM",767891,0.497,63781,87925,38.9,0.167719116,0.162,0.038
"AZ-04","AZ",4,12.56294,"Urban-Suburban","DEM",56.0987276740314,"true","REP",799833,0.487,79108,98571,34.6,0.148994853,0.24,0.025
"AZ-04","AZ",4,12.56294,"Urban-Suburban","REP",43.8877129017921,"false","REP",799833,0.487,79108,98571,34.6,0.148994853,0.24,0.025
"AZ-04","AZ",4,12.56294,"Urban-Suburban","W",0.0135594241764533,"false","REP",799833,0.487,79108,98571,34.6,0.148994853,0.24,0.025
"CA-06","CA",6,12.55663,"Urban-Suburban","DEM",55.9461695234838,"true","DEM",749993,0.506,80409,103919,36.6,0.145234689,0.202,0.033
"CA-06","CA",6,12.55663,"Urban-Suburban","REP",44.0538304765162,"false","DEM",749993,0.506,80409,103919,36.6,0.145234689,0.202,0.033
"CO-06","CO",6,12.55418,"Urban-Suburban","DEM",60.6008797706185,"true","DEM",718693,0.498,91725,123611,37.8,0.148881372,0.286,0.028
"CO-06","CO",6,12.55418,"Urban-Suburban","REP",37.4290751723033,"false","DEM",718693,0.498,91725,123611,37.8,0.148881372,0.286,0.028
"CO-06","CO",6,12.55418,"Urban-Suburban","LIB",1.97004505707824,"false","DEM",718693,0.498,91725,123611,37.8,0.148881372,0.286,0.028
"FL-23","FL",23,12.53913,"Urban-Suburban","NPA",0.479485681726148,"false","DEM",768707,0.513,80179,121695,43.1,0.2136874,0.274,0.024
"FL-23","FL",23,12.53913,"Urban-Suburban","NPA",1.10339044397221,"false","DEM",768707,0.513,80179,121695,43.1,0.2136874,0.274,0.024
"FL-23","FL",23,12.53913,"Urban-Suburban","DEM",51.5862805457106,"true","DEM",768707,0.513,80179,121695,43.1,0.2136874,0.274,0.024
"FL-23","FL",23,12.53913,"Urban-Suburban","REP",46.830843328591,"false","DEM",768707,0.513,80179,121695,43.1,0.2136874,0.274,0.024
"TX-20","TX",20,12.52761,"Urban-Suburban","REP",31.56958226324,"false","DEM",781188,0.498,56708,72033,33.7,0.121987281,0.165,0.032
"TX-20","TX",20,12.52761,"Urban-Suburban","DEM",68.4179621468692,"true","DEM",781188,0.498,56708,72033,33.7,0.121987281,0.165,0.032
"TX-20","TX",20,12.52761,"Urban-Suburban","W",0.012455589890806,"false","DEM",781188,0.498,56708,72033,33.7,0.121987281,0.165,0.032
"CA-40","CA",40,12.52466,"Urban-Suburban","REP",56.8352965590498,"true","DEM",742204,0.503,124144,159845,43.1,0.192022678,0.316,0.025
"CA-40","CA",40,12.52466,"Urban-Suburban","DEM",43.1647034409502,"false","DEM",742204,0.503,124144,159845,43.1,0.192022678,0.316,0.025
"FL-20","FL",20,12.52127,"Urban-Suburban","DEM",72.3140057122835,"true","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","REP",27.6859942877165,"false","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","W",0.0388575869438508,"false","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","DEM",78.9639154317608,"true","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","LIB",0.697670311037321,"false","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","NPA",0.462758535422223,"false","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","NPA",0.468057297278203,"false","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"FL-20","FL",20,12.52127,"Urban-Suburban","REP",19.3687408375576,"false","DEM",768934,0.513,57237,78305,39.8,0.179841183,0.167,0.039
"IL-06","IL",6,12.51739,"Urban-Suburban","DEM",54.3583556973044,"true","DEM",737763,0.509,95298,131149,41.1,0.198036497,0.262,0.026
"IL-06","IL",6,12.51739,"Urban-Suburban","REP",45.637309966445,"false","DEM",737763,0.509,95298,131149,41.1,0.198036497,0.262,0.026
"IL-06","IL",6,12.51739,"Urban-Suburban","W",0.00433433625058243,"false","DEM",737763,0.509,95298,131149,41.1,0.198036497,0.262,0.026
"OH-03","OH",3,12.51553,"Urban-Suburban","W",0.00695525836852823,"false","DEM",785836,0.513,67720,99116,34.5,0.133763279,0.272,0.024
"OH-03","OH",3,12.51553,"Urban-Suburban","DEM",70.4505848213078,"true","DEM",785836,0.513,67720,99116,34.5,0.133763279,0.272,0.024
"OH-03","OH",3,12.51553,"Urban-Suburban","REP",29.5424599203237,"false","DEM",785836,0.513,67720,99116,34.5,0.133763279,0.272,0.024
"CA-33","CA",33,12.51408,"Urban-Suburban","DEM",57.7121026019728,"true","DEM",774631,0.505,81830,102043,33.7,0.109676736,0.14,0.036
"CA-33","CA",33,12.51408,"Urban-Suburban","REP",42.2878973980272,"false","DEM",774631,0.505,81830,102043,33.7,0.109676736,0.14,0.036
"NV-03","NV",3,12.51288,"Urban-Suburban","REP",48.0166079097748,"false","DEM",796804,0.501,75550,105845,39.7,0.165811166,0.22,0.034
"NV-03","NV",3,12.51288,"Urban-Suburban","DEM",51.9833920902252,"true","DEM",796804,0.501,75550,105845,39.7,0.165811166,0.22,0.034
"GA-05","GA",5,12.50446,"Urban-Suburban","REP",17.5217291237951,"false","DEM",759771,0.514,80430,128358,34.8,0.131388274,0.31,0.032
"GA-05","GA",5,12.50446,"Urban-Suburban","DEM",82.4782708762049,"true","DEM",759771,0.514,80430,128358,34.8,0.131388274,0.31,0.032
"NJ-05","NJ",5,12.50314,"Urban-Suburban","DEM",54.7331571050939,"true","DEM",774198,0.506,124761,166989,42.9,0.188491833,0.312,0.029
"NJ-05","NJ",5,12.50314,"Urban-Suburban","REP",44.3226556066526,"false","DEM",774198,0.506,124761,166989,42.9,0.188491833,0.312,0.029
"NJ-05","NJ",5,12.50314,"Urban-Suburban","IND",0.232380622915437,"false","DEM",774198,0.506,124761,166989,42.9,0.188491833,0.312,0.029
"NJ-05","NJ",5,12.50314,"Urban-Suburban","LIB",0.448592367537405,"false","DEM",774198,0.506,124761,166989,42.9,0.188491833,0.312,0.029
"NJ-05","NJ",5,12.50314,"Urban-Suburban","IND",0.263214297800657,"false","DEM",774198,0.506,124761,166989,42.9,0.188491833,0.312,0.029
"MI-13","MI",13,12.4986,"Dense Suburban","DEM",71.0830731432666,"true","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","REP",23.9660643906434,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","UST",1.18109228643087,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","WCP",3.76763747419426,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","W",0,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","W",0.000426541092968897,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","W",0.000426541092968897,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"MI-13","MI",13,12.4986,"Dense Suburban","W",0.00127962327890669,"false","DEM",757463,0.516,47778,75789,37.3,0.162566356,0.128,0.049
"NY-03","NY",3,12.46215,"Dense Suburban","DEM",44.2430094607693,"false","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"NY-03","NY",3,12.46215,"Dense Suburban","REP",49.33420803373,"true","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"NY-03","NY",3,12.46215,"Dense Suburban","CON",4.40974308132871,"true","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"NY-03","NY",3,12.46215,"Dense Suburban","WFP",1.97507840976519,"false","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"NY-03","NY",3,12.46215,"Dense Suburban","",3.07373650633359,"","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"NY-03","NY",3,12.46215,"Dense Suburban","",0.0372239073308984,"","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"NY-03","NY",3,12.46215,"Dense Suburban","",0.0379610144067578,"","DEM",771208,0.513,129730,181141,44.9,0.214349436,0.293,0.023
"TX-29","TX",29,12.45498,"Dense Suburban","DEM",71.4071290829208,"true","DEM",732116,0.488,50461,69251,33.1,0.110501614,0.095,0.047
"TX-29","TX",29,12.45498,"Dense Suburban","REP",28.5928709170792,"false","DEM",732116,0.488,50461,69251,33.1,0.110501614,0.095,0.047
"TX-24","TX",24,12.45018,"Dense Suburban","REP",59.7488457987073,"true","REP",760070,0.508,106888,164456,38.8,0.144336706,0.328,0.021
"TX-24","TX",24,12.45018,"Dense Suburban","DEM",40.2511542012927,"false","REP",760070,0.508,106888,164456,38.8,0.144336706,0.328,0.021
"WA-09","WA",9,12.43778,"Dense Suburban","DEM",71.6061839164804,"true","DEM",751668,0.498,94488,135669,38.2,0.153791301,0.257,0.03
"WA-09","WA",9,12.43778,"Dense Suburban","REP",28.197441713085,"false","DEM",751668,0.498,94488,135669,38.2,0.153791301,0.257,0.03
"WA-09","WA",9,12.43778,"Dense Suburban","",0.196374370434609,"","DEM",751668,0.498,94488,135669,38.2,0.153791301,0.257,0.03
"TX-37","TX",37,12.43119,"Dense Suburban","W",0.0615838958112454,"false","new_seat",785616,0.493,91114,130368,35.1,0.116895532,0.379,0.021
"TX-37","TX",37,12.43119,"Dense Suburban","DEM",76.7552285077452,"true","new_seat",785616,0.493,91114,130368,35.1,0.116895532,0.379,0.021
"TX-37","TX",37,12.43119,"Dense Suburban","REP",20.9675669812344,"false","new_seat",785616,0.493,91114,130368,35.1,0.116895532,0.379,0.021
"TX-37","TX",37,12.43119,"Dense Suburban","LIB",2.21562061520912,"false","new_seat",785616,0.493,91114,130368,35.1,0.116895532,0.379,0.021
"MA-08","MA",8,12.42628,"Dense Suburban","DEM",69.7036292393713,"true","DEM",773868,0.51,103758,153589,40.2,0.17861961,0.288,0.027
"MA-08","MA",8,12.42628,"Dense Suburban","REP",30.1309050351477,"false","DEM",773868,0.51,103758,153589,40.2,0.17861961,0.288,0.027
"MA-08","MA",8,12.42628,"Dense Suburban","",0.165465725480988,"","DEM",773868,0.51,103758,153589,40.2,0.17861961,0.288,0.027
"MA-08","MA",8,12.42628,"Dense Suburban","",4.40960655112194,"","DEM",773868,0.51,103758,153589,40.2,0.17861961,0.288,0.027
"TX-38","TX",38,12.42589,"Dense Suburban","DEM",35.5186651736067,"false","new_seat",769222,0.515,93861,130289,38.2,0.146133366,0.309,0.03
"TX-38","TX",38,12.42589,"Dense Suburban","REP",62.9536420273292,"true","new_seat",769222,0.515,93861,130289,38.2,0.146133366,0.309,0.03
"TX-38","TX",38,12.42589,"Dense Suburban","IND",1.52769279906414,"false","new_seat",769222,0.515,93861,130289,38.2,0.146133366,0.309,0.03
"TX-33","TX",33,12.42466,"Dense Suburban","REP",25.6099272121372,"false","DEM",764729,0.496,57463,79425,32.2,0.102689973,0.14,0.03
"TX-33","TX",33,12.42466,"Dense Suburban","LIB",2.40813820924318,"false","DEM",764729,0.496,57463,79425,32.2,0.102689973,0.14,0.03
"TX-33","TX",33,12.42466,"Dense Suburban","DEM",71.9819345786197,"true","DEM",764729,0.496,57463,79425,32.2,0.102689973,0.14,0.03
"OH-11","OH",11,12.4239,"Dense Suburban","REP",22.2465346993649,"false","DEM",769169,0.523,50228,81926,38.5,0.183882866,0.189,0.043
"OH-11","OH",11,12.4239,"Dense Suburban","DEM",77.7534653006351,"true","DEM",769169,0.523,50228,81926,38.5,0.183882866,0.189,0.043
"VA-11","VA",11,12.42183,"Dense Suburban","DEM",66.6917521644872,"true","DEM",784031,0.496,152783,180734,39.2,0.148708406,0.34,0.021
"VA-11","VA",11,12.42183,"Dense Suburban","REP",33.0141261271213,"false","DEM",784031,0.496,152783,180734,39.2,0.148708406,0.34,0.021
"VA-11","VA",11,12.42183,"Dense Suburban","",0.294121708391444,"","DEM",784031,0.496,152783,180734,39.2,0.148708406,0.34,0.021
"MI-10","MI",10,12.41793,"Dense Suburban","DEM",48.3090513951514,"false","REP",764788,0.512,71936,95139,41,0.187787988,0.189,0.03
"MI-10","MI",10,12.41793,"Dense Suburban","REP",48.7994923935666,"true","REP",764788,0.512,71936,95139,41,0.187787988,0.189,0.03
"MI-10","MI",10,12.41793,"Dense Suburban","LIB",1.08019629900962,"false","REP",764788,0.512,71936,95139,41,0.187787988,0.189,0.03
"MI-10","MI",10,12.41793,"Dense Suburban","WCP",1.81003380977633,"false","REP",764788,0.512,71936,95139,41,0.187787988,0.189,0.03
"MI-10","MI",10,12.41793,"Dense Suburban","W",0.00122610249603816,"false","REP",764788,0.512,71936,95139,41,0.187787988,0.189,0.03
"FL-10","FL",10,12.39927,"Dense Suburban","DEM",59.0040518233205,"true","DEM",766928,0.51,64575,96054,34.9,0.127559562,0.256,0.029
"FL-10","FL",10,12.39927,"Dense Suburban","NPA",0.555249862438097,"false","DEM",766928,0.51,64575,96054,34.9,0.127559562,0.256,0.029
"FL-10","FL",10,12.39927,"Dense Suburban","REP",39.439747886549,"false","DEM",766928,0.51,64575,96054,34.9,0.127559562,0.256,0.029
"FL-10","FL",10,12.39927,"Dense Suburban","NPA",1.00095042769246,"false","DEM",766928,0.51,64575,96054,34.9,0.127559562,0.256,0.029
"IL-01","IL",1,12.39519,"Dense Suburban","DEM",67.0283247341266,"true","DEM",728550,0.524,64107,93637,40.2,0.185970764,0.179,0.052
"IL-01","IL",1,12.39519,"Dense Suburban","REP",32.9611456249342,"false","DEM",728550,0.524,64107,93637,40.2,0.185970764,0.179,0.052
"IL-01","IL",1,12.39519,"Dense Suburban","W",0.00547541328840687,"false","DEM",728550,0.524,64107,93637,40.2,0.185970764,0.179,0.052
"IL-01","IL",1,12.39519,"Dense Suburban","W",0.00505422765083711,"false","DEM",728550,0.524,64107,93637,40.2,0.185970764,0.179,0.052
"CA-50","CA",50,12.38566,"Dense Suburban","DEM",62.8421464068346,"true","REP",748969,0.486,108881,147311,37,0.152242616,0.326,0.028
"CA-50","CA",50,12.38566,"Dense Suburban","REP",37.1578535931654,"false","REP",748969,0.486,108881,147311,37,0.152242616,0.326,0.028
"CA-07","CA",7,12.37742,"Dense Suburban","DEM",68.2607375448106,"true","DEM",763060,0.504,85158,111062,37.3,0.157310041,0.22,0.034
"CA-07","CA",7,12.37742,"Dense Suburban","REP",31.7392624551894,"false","DEM",763060,0.504,85158,111062,37.3,0.157310041,0.22,0.034
"MO-01","MO",1,12.366,"Dense Suburban","REP",24.3335837579993,"false","DEM",742101,0.521,57762,86740,37,0.166225352,0.214,0.035
"MO-01","MO",1,12.366,"Dense Suburban","DEM",72.8640737153667,"true","DEM",742101,0.521,57762,86740,37,0.166225352,0.214,0.035
"MO-01","MO",1,12.366,"Dense Suburban","LIB",2.80234252663402,"false","DEM",742101,0.521,57762,86740,37,0.166225352,0.214,0.035
"FL-26","FL",26,12.35861,"Dense Suburban","REP",70.8729985948107,"true","REP",796673,0.509,67071,92098,42.6,0.189362511,0.192,0.021
"FL-26","FL",26,12.35861,"Dense Suburban","DEM",29.1270014051893,"false","REP",796673,0.509,67071,92098,42.6,0.189362511,0.192,0.021
"CA-14","CA",14,12.35435,"Dense Suburban","DEM",69.3385198323122,"true","DEM",733220,0.507,135760,176217,40.6,0.160562996,0.29,0.029
"CA-14","CA",14,12.35435,"Dense Suburban","REP",30.6614801676878,"false","DEM",733220,0.507,135760,176217,40.6,0.160562996,0.29,0.029
"NJ-11","NJ",11,12.35098,"Dense Suburban","DEM",58.9905869971936,"true","DEM",779192,0.506,128233,183318,41.4,0.17518147,0.329,0.029
"NJ-11","NJ",11,12.35098,"Dense Suburban","LIB",0.831676800748363,"false","DEM",779192,0.506,128233,183318,41.4,0.17518147,0.329,0.029
"NJ-11","NJ",11,12.35098,"Dense Suburban","REP",40.177736202058,"false","DEM",779192,0.506,128233,183318,41.4,0.17518147,0.329,0.029
"FL-22","FL",22,12.34584,"Dense Suburban","DEM",55.1094032416864,"true","DEM",783947,0.513,73404,114136,46.7,0.26959348,0.235,0.025
"FL-22","FL",22,12.34584,"Dense Suburban","REP",44.8905967583136,"false","DEM",783947,0.513,73404,114136,46.7,0.26959348,0.235,0.025
"AZ-08","AZ",8,12.33945,"Dense Suburban","REP",96.5033974393419,"true","REP",811500,0.512,79042,104214,42.6,0.232293284,0.201,0.024
"AZ-08","AZ",8,12.33945,"Dense Suburban","W",0.983327878542154,"false","REP",811500,0.512,79042,104214,42.6,0.232293284,0.201,0.024
"AZ-08","AZ",8,12.33945,"Dense Suburban","W",2.51327468211594,"false","REP",811500,0.512,79042,104214,42.6,0.232293284,0.201,0.024
"NJ-06","NJ",6,12.33669,"Dense Suburban","DEM",57.4511002114439,"true","DEM",784092,0.501,100440,132663,38,0.15253057,0.254,0.034
"NJ-06","NJ",6,12.33669,"Dense Suburban","LIB",0.735997923415117,"false","DEM",784092,0.501,100440,132663,38,0.15253057,0.254,0.034
"NJ-06","NJ",6,12.33669,"Dense Suburban","REP",41.0120106641286,"false","DEM",784092,0.501,100440,132663,38,0.15253057,0.254,0.034
"NJ-06","NJ",6,12.33669,"Dense Suburban","IND",0.288775085307621,"false","DEM",784092,0.501,100440,132663,38,0.15253057,0.254,0.034
